rc_seg_ids,mics_ids
455C4E6D-0229-614D-6093-ED2E3E8F08F1,20141
730899B2-7B8E-67F4-7095-084521F08FDF-1,20142
D1CAF420-2743-54F8-A4F9-F0BAAA605DB1,20143
6AABFF3E-3D59-4586-4430-1DFD3B705E28-2,20144
1EEB504B-323B-9588-3A95-307B0FC91A41-0,20145
7A0A693E-4FDF-61BB-8A12-300E346E2FBB-3,20146
52C3731A-6DEF-7C28-69F2-1ACE18259079-2,20147
21CD22E0-6B45-35EF-0E99-2CB3073C7C31-3,20148
38EE623F-06DB-8576-68AF-69A0EB5D6ECF-3,20149
50DCF317-8AB0-8609-A09B-258276F12833-0,20150
6A30B867-114A-5968-28E4-01200F9209AB-1,20151
526510C7-9BD3-60A8-52CB-25D0D43B64B7-2,20152
42AA83E4-53BE-9889-7785-364677A9A07E,20153
010E5706-54A1-5302-60E6-01543BF58B41-1,20154
18C551FF-5E51-2252-2CAC-142A1F889755-1,20155
4A6AD0C3-7D36-2A43-5B42-27AACA9D8781-2,20156
ZIP-29,20157
22F2A149-1D9F-1325-9010-6F7B9E1F9ADE-3,20158
4BF95B4A-47D4-A1AC-28AA-70F44D9E1C8E-3,20159
69052EDF-8CAE-A611-991E-3D0E2F6086B2-3,20160
A4AD1724-08F9-73CA-330A-757808C117E6,20161
1A01E46B-0D7A-2A2A-4F82-B20D376A5AA1,20162
FB7D39EC-4DDE-146E-286C-7F92374675D7,20163
1C0EB9E0-7DCE-41E0-6FC9-376CBE2C9526-1,20164
1EF8DAA2-4A11-15E0-065E-BFEBFCBB1ECE,20165
26FDB18D-758B-5FCD-5ECB-4ABCA1FB6C7B-2,20166
5ABDDA31-6C5B-96DC-0758-5C76C9E37CE4-3,20167
95C1CE1F-2710-8273-4A7F-9CAD61652DFE,20168
F82C7208-156A-A6F2-4E4B-21D3BE3B2A0F,20169
38615A3B-26D3-502D-6026-23F26C5588B1,20170
5E6B6032-A5B7-27DC-7BD7-23E2484D06E3-3,20171
C6F65EE8-2716-A09F-50F4-6963EE77905B,20172
526510C7-9BD3-60A8-52CB-25D0D43B64B7-1,20173
0B48559F-8DEB-3B97-15CA-7DB6E8F43B61,20174
134FA3CC-9804-0175-A0BA-7BCBCF406869-2,20175
0170444F-979F-6072-512E-3BB699CA270B-0,20176
EE245428-16ED-2BFE-645A-2E304E541801-3,20177
244D0027-93F8-2BD6-4498-56B8EA866E7A-1,20178
CEF5CC37-7F34-01C5-7F61-EE5CB0745CE5-1,20179
90444487-6CDA-2708-207A-B4D277C00248,20180
222F4905-74BA-A126-3B56-1BB0E509689C-1,20181
3AF864FE-491C-2291-6CE4-DF145224851B,20182
869C7762-1B4A-647B-857B-1308B80349D3,20183
6A30B867-114A-5968-28E4-01200F9209AB-3,20184
0F4F416F-251B-6940-4DC6-39FFCC024D45-3,20185
10911021-A491-7A67-A5E8-49545E6590F2,20186
18B62133-5A71-3EF1-814D-0BC99B69462E-2,20187
0D07B640-7F5D-9AB8-1D2E-22F44C45101A-1,20188
7752A24C-1AB4-43F2-885A-2EBCE0988C5D-2,20189
21C80269-2FD2-0BF6-722F-D781AE7C829C,20190
04633D6E-6FB4-47A9-A112-5017C0BD8EE9-1,20191
6B782C45-9A12-54E2-65A6-46D4FC074154-2,20192
B9C99652-2E59-7D9C-54CB-462C3DE48B43,20193
4A62EDCC-4DD1-9F43-8F95-35764F3B43F7-3,20194
52AD5996-9B49-8C72-7E3A-04D3C129063F-1,20195
2A5C074F-3AC8-2E6C-2D06-7288866C09A8-3,20196
3A1A7E89-0B38-385E-247F-07960A8E4503,20197
68498627-8431-12EF-8A26-2B9CAA659D17-0,20198
DF1EFB72-0381-3B16-5B4D-03077C336A76,20199
330FDC04-A2CF-14BA-77CB-06C3B20AA63F-3,20200
4943D78C-0201-A10E-1250-178EF2A786C3-3,20201
0DA0BCC6-7AD2-6A25-40EE-28992B4B0C24-2,20202
0170444F-979F-6072-512E-3BB699CA270B-1,20203
CE942D31-59F0-7EF3-4F41-4F6F04631985,20204
1CEB6B88-7B64-96AA-6503-31C669AE7986-2,20205
7ADF3939-A635-2B50-68A9-3DAEEDD5641F-3,20206
38EE623F-06DB-8576-68AF-69A0EB5D6ECF-1,20207
22CC93CE-0991-135D-2FD7-38BF0B147B04,20208
ZIP-31,20209
202E3BFE-2DDF-5C75-07A8-00A2B1C52E7C,20210
279A9D13-0C63-2975-7C13-1CB02624A649-3,20211
54C93902-0661-4669-5A56-629C8B2B52D9-2,20213
3C0C1C86-24E5-3DE0-5C01-D17CA0720B3F,20214
345CDA27-783A-3D63-17B5-76118F5960AA-0,20215
75D5C74D-8374-7DE9-364E-4AB41B6C9671-1,20216
0EEC7F06-2285-581C-511F-0D5B632030FE-0,20217
7E0F5899-7C26-93B9-2DC1-26D659A95737-2,20218
E17EF045-511B-7017-6431-36584BD10481,20219
231B6A24-7816-9A98-153C-332BCB6C89C8-1,20220
76D0EEF8-2023-74BF-1B17-4E8686799B87-3,20221
73713614-A00A-18B1-6662-20B20A9A5427-3,20222
524F43A2-1D75-2FEF-208E-784036FC6106-1,20223
2460B6DC-5030-90B9-2DF9-30ACDEC262D4-2,20224
78EEDEAF-3108-64F9-8644-5AAD828E7926-0,20225
7FFAEC10-153D-8C37-69B8-2032ED979E01-1,20226
711F5EBF-78AD-8020-9CD5-3254474F65EB-0,20227
076F41E8-4734-79B4-04D9-430637978365-0,20228
638F5AC7-62C1-7DDF-62A2-05006B411ABF-2,20229
64FC4E21-48B8-2716-53A6-69DDFBFE4C1F-3,20230
7C329702-A3FA-69CB-6EE2-5730FBA8256B-2,20231
ZIP-43,20232
7C341719-569E-540B-1912-5FEEC5ED6FE1-3,20233
21148AEF-3CA9-3847-52BF-08E327461201-1,20234
3B1293DF-3ECC-8240-95A6-1999CA3E8C46-0,20235
7679AF84-7F45-7C6D-2765-618137948704-0,20236
CC87E5AA-8533-561A-8424-2AFFAC447052,20237
52C6D283-7CA4-28CC-A085-7B5023680ACA-1,20238
1CEB6B88-7B64-96AA-6503-31C669AE7986-3,20239
64FC4E21-48B8-2716-53A6-69DDFBFE4C1F-0,20240
7E0F5899-7C26-93B9-2DC1-26D659A95737-0,20241
1FEFAE58-807C-7BFD-A40C-38B00CEB3C66-2,20242
ZIP-89,20244
52C3731A-6DEF-7C28-69F2-1ACE18259079-0,20245
5B59BDE1-2540-53D3-4B11-2A67207009CD-3,20246
5FEC93E3-994F-3105-760D-3B5521C16E7F-0,20247
7DD7C888-0381-9562-3A0B-D699D65E0566,20248
6B782C45-9A12-54E2-65A6-46D4FC074154-1,20249
44FDA316-6A43-5FEB-0459-D3D837E46608,20250
06DEDC69-66EC-7FBC-753F-7FA598B2465D-3,20251
38EE623F-06DB-8576-68AF-69A0EB5D6ECF-2,20252
E30AF9AE-94B0-5651-22AD-D32FA3F57032,20253
62FBE908-3DAC-8B85-5CDF-3ABC382B008F-3,20254
FB7C9FFA-956C-4480-8F86-17E700B536BA,20255
097FDC51-7F2B-02F9-9D48-1D7068F211DF-1,20256
5ABDDA31-6C5B-96DC-0758-5C76C9E37CE4-1,20257
4AABC328-3A86-1E96-77CD-1D8305B08EB0-3,20258
CA62B64B-A5E6-8760-3152-5AB6A67F8278,20259
25E1594F-6A1B-8F2C-A187-2FE5A54645D6-1,20260
2FE852ED-A56F-8BB6-2810-7F4699BD1030-0,20261
ZIP-70,20262
96B5B372-9E34-13D0-3507-ECB0A2F64DF9,20263
339744A1-78BD-307B-5816-8E6008E9505E,20264
361BFB2D-0030-44F1-0162-3C038C6B4A31-1,20265
29C43A2F-3A1B-3140-63A7-44E084996F31-3,20266
6398C329-6A97-08A3-3416-749864F5790B-3,20267
36F3981C-795B-1071-1F34-73E7C2BF3648-2,20268
5CA0B832-40BE-42BF-6CF6-04E162C50DAC-2,20269
22F2A149-1D9F-1325-9010-6F7B9E1F9ADE-1,20270
82671D83-3D76-1557-4930-EA5E53623961,20271
54DF9284-A5E7-90F8-19E9-7DE7F1BF3C1B-1,20272
7C329702-A3FA-69CB-6EE2-5730FBA8256B-3,20273
EE245428-16ED-2BFE-645A-2E304E541801-1,20274
BC42352E-5C37-6280-347C-2C58356C7BC8-2,20275
0B121417-1A7F-14B7-9898-65F6F0253376-2,20276
2F378CAD-5C5B-A62F-24FB-33A529AE066A-1,20277
0820DA8B-29D7-4220-0A6D-581D46935384-3,20278
1D88EAEF-747B-4490-7F08-60C23B1115B6-0,20279
097FDC51-7F2B-02F9-9D48-1D7068F211DF-0,20280
04032CF6-00E5-5DAE-8874-767B5469A26B,20281
BC7857C3-89CC-7075-3C21-0422DF821D97-2,20282
283AED52-4BC0-91F2-888D-626F10CC8D1A-1,20283
0D5A3E9C-7991-5858-6C13-F4D1466474AE,20284
442D5BF1-A7BB-2997-A1E8-21A91A3F63CD,20285
25F75794-24C1-13BC-7B4A-328F276640B4-2,20286
093DDFBE-1FE0-36DC-9882-7E1C004C7077-1,20287
0D07B640-7F5D-9AB8-1D2E-22F44C45101A-2,20288
2F378CAD-5C5B-A62F-24FB-33A529AE066A-2,20289
140C5CEC-28B8-9672-31F6-65A1FE431599-2,20290
749ADE23-49F1-129C-6083-7474376122B7-3,20291
380D46F7-98EA-1D65-6FCE-36920FA21B24-3,20292
767982D3-375D-0C5F-1E9C-EB16EB4F0974,20293
596EEC57-98A2-6453-0F3D-4C9014613EC3-1,20294
D1B68AC0-84FF-7A66-1B73-29E9E134705A,20295
57ABDD5A-05A4-7596-A4A0-2A2B0ADA5842-2,20296
07AEDA30-9326-3910-8A8A-1AC09EA12C2A-3,20297
3E5D515A-2A3A-562F-82F1-17F702E6359B-3,20298
5797E02A-341B-8F77-6B29-3228CC0E70EB,20299
1DB1389A-7D97-9F8B-2FCD-7C0848277D3A-1,20300
75A856AE-5139-2A9E-2C05-7E162AE14AF3-1,20301
72642769-39BD-37E0-5839-3073C7DC36FE-2,20302
271F9501-020C-7AC4-0319-E075200F05FD,20303
40847BF9-86D0-0C0A-24C1-720CBBBB23FF-2,20304
485A446F-3039-577C-29A7-466BC6FA3EC7-1,20305
251AEC6E-5991-5346-77CE-3C65A9778EB7-3,20306
50B6CA55-271C-2D51-288D-253648EF684D-3,20307
4D4C445A-87E7-6AE6-8AF5-7D998C630BF9-2,20308
452BB966-5662-3190-509A-70857DC1001E-0,20309
BF89F00E-179F-27ED-6D7D-87EFC11C0F42,20310
E95815C8-1877-0502-91FA-BCBF28399DCF,20310
09CF422F-1A32-A382-3AF7-2DF8F5DD99B5-0,20311
180540AA-1703-4160-4770-504FD6232586-0,20312
245E1190-3484-58B4-7F6A-626A0C343C7A-3,20313
64706BAE-3B55-600B-3EDE-33459650784B-3,20314
46B475E5-85CA-341E-58FD-2CB03DEF5D05-0,20315
0740A19B-3DA6-A27D-6A6E-2351CA2B3BF4-0,20316
0D5B40DF-14F7-772B-3669-6615AF7C9822,20317
605D70AF-7191-17B0-0F05-022B05171021-3,20318
2ADEBA1D-0AE8-1C5F-1DE4-01F3B4C71A99-3,20319
1AA6B6E3-52EC-30DF-83D9-644AA1162415-0,20320
0E1C1D17-843A-298E-111C-6DB3FD893F9A-3,20321
134CD368-4166-7EE7-8FCF-DD44B31785CD,20322
4943D78C-0201-A10E-1250-178EF2A786C3-1,20323
8C1DFA0A-2658-9343-0CF0-09281A9F3863,20324
F8C16CF4-66E8-A3B8-8BB9-C1E497A2893B,20325
5BF3C8F4-0902-659D-8453-454355A08A40-1,20326
386879DD-67BB-9955-847D-7360A2719E8C-3,20327
5BE2AF2F-640A-7D7B-1045-4A24551837DA,20328
3CC45B19-3FC3-A334-7BA2-4939511586B8,20329
0FAAEA44-2FEA-733D-9AE7-534E8654187F-2,20330
1DB1389A-7D97-9F8B-2FCD-7C0848277D3A-2,20331
5C65F5CC-2080-5C8A-720C-53D8811E44FB-2,20332
3F80069E-967E-542A-70D3-28410628968E-3,20333
68843C6A-8982-6E34-752D-6E1B87BA41CA-2,20334
624E8647-9E45-9380-8BFF-04F2148B9797-3,20335
27EBCCE8-489F-5002-787E-17F0D1F85A22-2,20336
67FB5BCC-61E8-7477-79FB-4628F46619C5-3,20337
C1A99EF2-2EAB-4483-2955-2AA530553035,20338
27312AE2-1837-5312-7B57-2B126B8487F5-1,20339
1950D09E-880F-4619-218C-63BAE04D974A-3,20340
5CEF5F73-4512-6137-643E-7996A7C02DC3-3,20341
AD61FB9B-9ABB-5D09-5985-3B2F3A8C4B89,20342
7A981442-7348-639D-7056-2F6735CF798F-0,20343
71956C61-4602-5A97-39CC-CE5644958281,20344
5F4938B7-6756-60F0-1A1C-153EDB5A5117,20345
16422CFC-5EC8-2DE5-8B78-4B07091571CB-0,20346
1950D09E-880F-4619-218C-63BAE04D974A-0,20347
2DAE03B1-640A-7864-040A-6F8BA05B4367-3,20348
2B6F852B-3948-1DAA-9F11-2534B7BF42D7-1,20349
0170444F-979F-6072-512E-3BB699CA270B-3,20350
7C259EA2-A317-29C0-1163-1E68AE597FB2-1,20351
3FDC59CB-7A50-2C93-9E48-36EC33E27573-1,20352
7DC4AFED-0D54-11E6-8E15-41076D5036DD-1,20353
0EC08387-0216-0145-2C7C-30D42812582F,20354
34172149-2178-5BAA-9739-7DC940EC4245-2,20355
B835B28F-4793-6A28-4742-2BF7B7F83EB6,20356
8B4723EB-14D8-3085-7BDE-6079813D8FEA,20357
94A9058E-79E3-8800-3614-173CC3C08F87,20358
47CB4580-37B7-59B9-9B9B-4494A55F7FD0-2,20359
27312AE2-1837-5312-7B57-2B126B8487F5-2,20360
387740C4-454B-5DA3-01F7-6660C0DD1345-2,20361
ZIP-54,20362
530991F2-4A7E-687E-1F7D-62996F73397A-0,20363
223608C4-6BA2-18C0-7D46-4CB808633F67-3,20364
60724596-0474-1016-A025-7602D6E885AA-3,20365
4AABC328-3A86-1E96-77CD-1D8305B08EB0-0,20366
1F5CDAEA-7376-5F67-5AB6-53DB852C6A4B-1,20367
4D2BB71A-8789-1AEA-023D-7EA04E7A7F76-0,20368
47CB4580-37B7-59B9-9B9B-4494A55F7FD0-3,20369
493770A3-2BC8-6626-9F27-4C51417C2224-1,20370
25B353E5-2A57-9C87-2FB7-C96B8FE2A793,20371
69052EDF-8CAE-A611-991E-3D0E2F6086B2-2,20372
1834EF21-96F5-66B8-5D6A-599E42316A3B,20373
3B2A2545-41CA-6D4F-A1F2-12B3DE0F143E-2,20374
66FB5AE2-5C9C-59F7-6E5B-538FAA784219-0,20375
77F9A1AB-1E22-57B4-4E6C-22DBE23329A8,20376
ZIP-20,20377
8A6F31E1-A70D-1A37-7551-EAB65F209BD4,20378
717CE202-8AE4-A281-9A07-5152EF0E6C8E-1,20379
654C6815-382A-5664-0440-6C715DF983D2-2,20380
47D59FAB-3C55-250E-1B40-3FC6CF4340AA,20381
36F3981C-795B-1071-1F34-73E7C2BF3648-3,20382
5F379C70-471F-9832-375A-0C4FDB180F12-3,20383
15A4795B-4953-4CD0-3FF3-0DA13059755D-2,20384
B8B08A2B-9B73-5F2E-A53B-A4EC19B022B6,20385
061B601A-8996-9B1F-26D1-E017C1109BFC,20386
3C0B94BE-3C07-2967-67D0-25B3C7D0972D-2,20387
5AAF7899-9AB6-2969-13AE-1DE593B9165D-2,20388
3807068E-9844-9EEF-5647-7EFAA0BF170A-0,20389
6EC68DE2-7320-A5A6-11FD-8024925D48AA,20390
4A1D8742-7874-400E-759F-0EB637B87E57-0,20391
F78C3365-2DCC-0AD2-8664-9AFFDCEF521E,20392
85033938-0B15-0B9D-0A0C-1F96BE70A48F,20393
11D9DE99-4C9D-4880-9042-0ECE270E37B9-3,20394
120F98E0-A0BB-1FC5-6DCF-4BC4AC110881-3,20395
7023E030-3E0F-011D-7A60-19E255DA0C73-3,20396
155ED9F8-673D-5A76-7C71-37D700F94127-2,20397
3B3AC1FC-439C-0889-0DB4-46D2911B4DDF-2,20398
4B5A7801-34B3-2719-2ED1-715600D855A4-1,20399
6B782C45-9A12-54E2-65A6-46D4FC074154-3,20400
C812F356-2CBC-3031-5298-AB4FB9A2231F,20401
4D3C9D2A-87F4-4E4F-34E0-5C2F1D12363B-3,20402
87E967FC-03B3-A0F2-7B23-6EC67A6E67D5,20403
524F43A2-1D75-2FEF-208E-784036FC6106-0,20404
CC57A667-8464-0711-39A0-0248C61337CD,20405
0C248EC0-4EF9-88E1-1D87-6FF4204987DF-3,20406
624E8647-9E45-9380-8BFF-04F2148B9797-2,20407
77339FFB-2FED-3D8D-53AD-7976CDC17E77-2,20408
0487E3EA-1351-75D8-3F1B-38F6FD1466C0-1,20409
1E35D29D-11DD-57D4-62C8-578540FF7B9B-3,20410
ZIP-84,20411
7F911163-5FF3-2CF4-68B3-8E0781B13BA3,20412
7113291B-4C0A-771E-8808-491EF7EA7710,20413
2A9F9803-9759-3728-4D06-F08F27C0A054,20414
50DCF317-8AB0-8609-A09B-258276F12833-3,20415
17BC9AE8-94E8-09D0-A157-65D091EFA635-1,20416
59B557C1-657F-3947-6E2C-51103F712941,20417
E1286D21-18DE-7F2C-A0C5-50BF1AB80C1F,20418
DAD8598F-16BF-945C-28C9-B1F562B81FE4,20419
55059EFF-345F-1223-6F76-4F710DCD9AB9-3,20420
61B88B4E-4915-14A7-985F-4DA7BECD8B10-1,20421
19B32309-8028-5443-3D17-719AAA6E1B56-0,20422
ZIP-92,20423
44F83647-3E7E-461F-3756-604E85F1863C-1,20424
F0C589B7-9016-39B7-75F8-05D0870C32BF,20425
5CEF5F73-4512-6137-643E-7996A7C02DC3-0,20426
56DD33CE-1B33-0CCC-37BE-34400C600135-2,20427
605CF34C-3A0C-7641-2FC4-6BF38173283F-2,20428
014DE847-3B3B-4CFA-6569-751575DF930F-2,20429
66FB5AE2-5C9C-59F7-6E5B-538FAA784219-1,20430
6398C329-6A97-08A3-3416-749864F5790B-0,20431
025A4FF4-0265-18D2-0DD4-2FA81E7A0DC6-1,20432
88B0B6C4-3707-8B2C-2C7A-7B6E136930A8,20433
E309B04C-6DCB-69C4-9578-8CBB45AD254E,20434
025A4FF4-0265-18D2-0DD4-2FA81E7A0DC6-0,20435
92756E49-8E14-6E29-0DC1-2F807F0D1482,20436
C647B753-7B5C-9C98-7642-6A25C92C23FD,20437
4D4C445A-87E7-6AE6-8AF5-7D998C630BF9-0,20438
235DCE45-29E5-9472-81AB-6E5AEE68964B-2,20439
6211D5DC-4952-20E7-4861-3FC765F498D1,20440
6F33AF3C-9075-8FCD-8BDB-339C3BAB2BDF-3,20441
7C8D3EB0-7081-6EE7-759A-59F513E7785A-3,20442
010E5706-54A1-5302-60E6-01543BF58B41-2,20443
5738E530-93E3-670C-572E-21108E2C67D4-3,20444
61438880-05B8-3DA0-0642-398419B324C1-1,20445
6920C2B8-8122-0FFA-21DE-0819FC5C45B6-3,20446
13C14881-60E5-49D2-0DD5-5F3A722E810F-2,20447
F15D4736-8EB7-51A9-3499-69A1FC892C62,20448
F5BE861F-84B0-1F00-1720-698675276512,20449
4D3C9D2A-87F4-4E4F-34E0-5C2F1D12363B-0,20450
6B5B211B-5CFD-053C-3C28-FF77BE9576DF,20451
1F5CDAEA-7376-5F67-5AB6-53DB852C6A4B-2,20452
741E2742-1D52-08E4-75C7-57E8A0E400AE-2,20453
0B0A36A5-2FC0-1732-023D-929AB3F781A4,20454
293696AB-90E8-A59D-925E-2CF698CA39FE-0,20455
260029AE-839D-A22F-1530-1252F65A6120-0,20456
4A1D8742-7874-400E-759F-0EB637B87E57-1,20457
0576133D-18FC-2BAB-2BB2-B8112339756E,20458
7E4A8271-4550-9DAA-1929-17D73B9D8E37-1,20459
A10A109E-9B3A-9E0A-7C8D-202D1F354D67,20460
CEF5CC37-7F34-01C5-7F61-EE5CB0745CE5-2,20461
4314A6C1-3DD3-42D2-6ECE-2A16569F2B98-2,20462
12A27402-26BD-1C8E-4A64-65B449240A7B-2,20463
508E287F-0824-8983-65CB-0979285E47CD-2,20464
4B1C58C7-6BFE-67B8-6FBC-C608FC7A7B82,20465
685A767E-60A4-858D-59FD-23345BC02C9F-3,20466
0B559289-54FE-6696-2D31-3F4727D51BD6-1,20467
35A3187F-45FA-6933-92E8-7FCC969D9341-2,20468
02767286-58BE-23D2-52ED-B2B815451D26,20469
F9244853-2352-2591-379C-5D63416788A4,20470
93AB878C-5494-7D0C-6DB4-9D71A77A2C0E,20471
5D28D3E2-6F94-14A8-7443-146060CC0F87-3,20472
493770A3-2BC8-6626-9F27-4C51417C2224-3,20473
3FF2F41E-3C05-493B-8653-5D3F270B8828,20474
5ADD0D78-70F0-41CF-3CEB-43F6FBB84E6B-1,20476
5ADD0D78-70F0-41CF-3CEB-43F6FBB84E6B-2,20477
25A72A8E-1B74-6BAA-57AB-39EE3DBD2293-3,20478
63145BAC-6740-7CFC-7030-7D91040A2690,20479
243FEB71-0912-5AE6-56E9-E2AF3A789094,20480
16250ACA-0CB1-A454-25A0-28EF97AEA21E,20481
0BEB0381-8E93-32C1-317D-4F0771A3632F-0,20482
EAF9A36F-4B55-A595-42F0-8C935D0F6BAD,20483
769BBB10-5CE3-2066-491F-20A6257F59D0-3,20484
56BA90D8-55D5-2252-9FDF-472F3A584B61-0,20485
ZIP-23,20486
03136CED-88FB-8CA1-75AC-4A856C6E1117-0,20487
ZIP-82,20488
180E8A78-4EC5-28FA-3DE0-650F28D428ED,20489
3940A7BE-A038-4074-4FA8-5FEC43D04F5C-2,20490
28443CE9-143F-10A9-2B80-83AFCC429592,20491
66FB5AE2-5C9C-59F7-6E5B-538FAA784219-2,20492
4D3C9D2A-87F4-4E4F-34E0-5C2F1D12363B-1,20493
25F684D1-2FD5-2D7D-8459-31B8DF936760-1,20494
60759E67-6BE2-8887-23EC-10D67A302FE9-1,20495
2F63B8AB-2869-9E2E-24C3-538ED6BE39A3-3,20496
F239E6FD-057A-676F-93FE-3464C7FC4CD4-2,20497
7F30FDD1-2E73-19EA-874C-1D8C100A6CFB-0,20498
33766B44-7E44-8D84-8313-1A7ED32E9919-2,20499
845F655A-15A6-8717-1CF3-757981039492,20500
0A93C6E2-22BC-02EB-8010-4E5ECB114F3C,20501
15B9A6B2-1024-758E-1056-11C0C9172329-1,20502
AF471A79-39D5-7DF5-1921-A0A53EC75EC2,20503
2C9F4641-2972-2984-4A08-0679F10A0C6C-3,20504
56FAEA08-0A1E-33D2-68F4-E35841344BCF,20505
5639B756-A735-3251-249A-6B194E771989-3,20506
62D06F8F-A54B-01A1-664D-09A129A056CB,20507
EA47AAE8-7829-6BFB-47B6-3AF421F134B6,20508
50B7A8F7-91A5-67FA-54BF-7368442A2E9D,20508
654C6815-382A-5664-0440-6C715DF983D2-1,20509
7673034C-9362-2CE7-8E82-69B281134C0C-0,20510
ZIP-37,20511
3DE11718-3B5B-6DE3-86C6-5348B3A65542-3,20512
27BA67C7-9C73-A476-4D40-04E2E62206A3,20513
6808B20B-A69B-9552-71F0-69AF17163634-1,20514
0D3C4C02-5E64-0B83-335F-8D7853CE3429,20515
7679AF84-7F45-7C6D-2765-618137948704-1,20516
F5A01960-6241-7C2B-8CDD-78D51D0D17B5-3,20517
235DCE45-29E5-9472-81AB-6E5AEE68964B-3,20518
39C639A1-58F4-34FE-9914-322F718751A2-2,20519
6B782C45-9A12-54E2-65A6-46D4FC074154-0,20520
45715D7B-8F2F-A36C-4A0C-0618E16A3C26-3,20521
30B75544-10D3-9A7D-5D59-AE29422233A9,20522
4ED1AE6C-4B23-1EF2-1F39-485CA4BEA7B3-2,20523
3369C448-3AE1-3187-7C8B-7416445389FC,20524
749ADE23-49F1-129C-6083-7474376122B7-2,20525
39B84197-58F0-2078-23F7-05C4F6009939-3,20526
5D28D3E2-6F94-14A8-7443-146060CC0F87-1,20527
283AED52-4BC0-91F2-888D-626F10CC8D1A-2,20528
33E922D7-48BB-4F86-9CAE-720CD2635A34-0,20529
09139E65-6F09-6B61-3879-BC55E1D61B44,20530
0C30417C-3894-A311-9E17-F14924D29DEB,20531
20701BB6-769B-2BE3-1E5F-70DA88208F78-2,20532
6885701B-85D0-07B8-9859-28149DCE548D-3,20533
F0374C74-2007-8901-370D-EC8D185747E6,20534
17153BAF-2826-7261-3116-4AA65BC77AC8-0,20535
64524F23-0EF7-9505-6ED2-E5A416505F02,20536
959CAB81-1420-52C0-31D1-EA01E8F34FC3,20537
6920C2B8-8122-0FFA-21DE-0819FC5C45B6-0,20538
0F91B728-4E01-3451-568B-5DF47B399A53-3,20539
ZIP-51,20540
A3099660-8200-2757-4C99-F202CF430FF1,20542
68498627-8431-12EF-8A26-2B9CAA659D17-3,20543
28296E12-95A3-1665-58E0-4FE466C649EA,20544
424434E1-316C-464F-25FB-24396ACD5CE9-3,20545
524F43A2-1D75-2FEF-208E-784036FC6106-3,20546
3C0B94BE-3C07-2967-67D0-25B3C7D0972D-0,20547
BBABDDDC-06AA-9E3D-A645-4CDE9ED26184,20548
50DCF317-8AB0-8609-A09B-258276F12833-1,20549
7C329702-A3FA-69CB-6EE2-5730FBA8256B-0,20550
1262DAF4-79F4-8C61-9516-36397E7D73F9-2,20551
79A071C8-4570-0EE6-543B-1A14DFE3952D-2,20552
7102F4D0-3BA2-1912-6B9A-0A69829A6553-1,20553
3940A7BE-A038-4074-4FA8-5FEC43D04F5C-3,20554
43B40605-1AEC-5B8A-2A8D-6E41C14F9BC1-2,20555
62684AAF-61C3-1D0C-5EFF-7E3AC2ED05A2-0,20556
6B93A593-7FD7-8D19-7AB5-99D66E26361A,20557
0820DA8B-29D7-4220-0A6D-581D46935384-0,20558
17153BAF-2826-7261-3116-4AA65BC77AC8-2,20559
43B40605-1AEC-5B8A-2A8D-6E41C14F9BC1-0,20560
A1D25DD7-2433-7292-1D7A-BAF2D22B2DAC,20561
12A27402-26BD-1C8E-4A64-65B449240A7B-3,20562
DDC65E1C-5C6C-2F8C-7307-EB34F1D70C71,20563
4A75C65D-21BC-9B5F-6F07-1D787DDC93E9-3,20564
52C6D283-7CA4-28CC-A085-7B5023680ACA-3,20565
1791D275-317E-5852-1949-2F5E6A6937D5-1,20566
0E3F22B3-086E-5F22-768E-53AF7FDF99F0,20567
ZIP-02,20568
5E2E704C-98EB-21EC-3759-1EC7903C99F9-0,20569
D5AA8BB2-207B-2388-6DEA-9BFA06EF7C71,20570
9542E44F-609F-A383-1432-4A5D1B7F0BB0,20571
3EC42D49-4824-27BC-630D-CA5E841447A8,20572
057FD5B4-1088-9E1B-6C13-69E9DF092F76-0,20573
ZIP-28,20574
2140949C-3C51-4684-5A95-008BC80604E7-1,20575
6BD43F99-67C1-099E-2D93-35695F4C166D-2,20576
608EEAE7-5426-760F-4DEC-683046633240-1,20577
5D400C0D-4E0E-7FC1-2B78-B67F45D2A1AD,20578
386EE322-7D1D-0B2B-7B56-17DDE95D1B9C,20579
71AAC2CB-8888-A4DF-7339-61E16A7C36C1-0,20580
E0762A2F-4E2E-0729-6249-1794B19CA145,20581
787948F8-0FA3-7D2D-0025-420BE12A3844-0,20582
ZIP-39,20583
279A9D13-0C63-2975-7C13-1CB02624A649-2,20584
2CCFDD36-73E0-357C-41AF-208C5AD07A18-0,20585
4AABC328-3A86-1E96-77CD-1D8305B08EB0-1,20586
B94C4EEE-4691-2085-39A3-66F5F0E68356,20587
F4FA7034-51E4-4B83-9198-34C058CE1FAF-1,20588
E9DF0C80-37E6-507C-0FA6-020EF9966C95,20589
605CF34C-3A0C-7641-2FC4-6BF38173283F-3,20590
5CEA911D-3E68-A47C-4C3D-5C3C4F7A995A,20591
83C9DCF2-5A7F-3DDF-1D05-B1C66CAC67C7,20592
5FA13243-8332-5248-059C-2E9D17E656AF-2,20593
05895D2E-A5BE-1D24-6519-266D8EAC982E,20594
697B6887-33F7-4530-0F7B-207804CB9478-2,20595
ZIP-53,20596
